speaker,text,minute_start,minute_end
Joe Biden,"We got 38,000 prisoners [ crosstalk 00:11:30]-",,
Donald Trump,You got nothing done.,,
Joe Biden,"38,000 prisoners were released from federal prison, we have… There were over a thousand people who were given clemency.",,
Joe Biden,[inaudible 00:03:38].,,
Joe Biden,"In fact, were the ones that put in the legislation saying we could look at pattern and practice of police departments and what they were doing, how they’re conducting themselves.",,
Joe Biden,"I could go on, but we began the process, we lost an election, that’s why I’m running to win back that election and change his terrible policy.",,
Donald Trump,I just have-,,
Kristen Welker,Your response and then we’re going to move on to climate change.,,
Donald Trump,"… one question, why didn’t you do it in the eight years, a short time ago?",,
Donald Trump,Why didn’t you do it?,,
Donald Trump,"You just said, “I’m going to do that, I’m going to do this.” You put tens of thousands of mostly Black young men in prison, now you’re saying you’re going to get… You’re going to undo that, why didn’t you get it done?",,
Donald Trump,You had eight years with Obama.,,
Donald Trump,"You know why, Joe?",,
Donald Trump,Because you’re all talk and no action.,,
Joe Biden,[crosstalk 00:00:12:23].,,
Kristen Welker,"All right, Vice President Biden, and then we’re going to move on to the next section.",,
Joe Biden,"We had a Republican Congress, that’s the answer.",,
Kristen Welker,Okay.,,
Donald Trump,"Well, you got to talk them into it, Joe, sometimes you got to talk them into it.",,
Kristen Welker,We’re going to move on to our next section which is climate change.,,
Donald Trump,"… like I did with criminal justice reform, I had to talk Democrats into it.",,
Joe Biden,You did what we already had done.,,
Kristen Welker,"Gentlemen, we’re running out of time so we got to get onto climate change, please.",,
Kristen Welker,You both have very different visions on climate change.,,
Kristen Welker,"President Trump, you say that environmental regulations have hurt jobs in the energy sector, Vice President Biden, you have said you see addressing climate change as an opportunity to create new jobs.",,
Kristen Welker,"For each of you, how would you both combat climate change and support job growth at the same time?",,
Kristen Welker,"Starting with you, President Trump, you have two minutes uninterrupted.",,
Donald Trump,"So, we have the trillion trees program, we have so many different programs, I do love the environment, but what I want is that cleanest crystal clear water, the cleanest air.",,
Donald Trump,"We have the best lowest number in carbon emissions, which is a big standard that I noticed Obama goes with all the time, not Joe, I haven’t heard Joe use the term because I’m not sure he knows what it represents or means, but I have heard Obama use it.",,
Donald Trump,"And we have the best carbon emission numbers that we’ve had in 35 years under this administration, we are working so well with industry, but here’s what we can’t do.",,
Donald Trump,"Look at China, how filthy it is, look at Russia, look at India, it’s filthy, the air is filthy.",,
Donald Trump,"The [Paris Accord 00:00:13:55], I took us out because we were going to have to spend trillions of dollars and we were treated very unfairly.",,
Donald Trump,"When they put us in there, they did us a great disservice, they were going to take away our businesses.",,
Donald Trump,"I will not sacrifice tens of millions of jobs, thousands and thousands of companies because of the Paris Accord, it was so unfair.",,
Donald Trump,"China doesn’t kick in until 2030, Russia goes back to a low standard, and we kicked in right away, it would have been… It would have destroyed our businesses.",,
Donald Trump,"So, you ready?",,
Donald Trump,"We have done an incredible job environmentally, we have the cleanest air, the cleanest water, and the best carbon emission standards that we’ve seen in many, many years.",,
Kristen Welker,Vice President Biden-,,
Donald Trump,And we haven’t destroyed our industries.,,
Kristen Welker,"Vice President Biden, two minutes to you uninterrupted.",,
Joe Biden,"Climate change, global warming is an existential threat to humanity.",,
Joe Biden,We have a moral obligation to deal with it.,,
Joe Biden,"And we’re told by all the leading scientists in the world we don’t have much time, we’re going to pass the point of no return within the next 8 to 10 years.",,
Joe Biden,"Four more years of this man eliminating all the regulations that were put in by us to clean up the climate, to clean up… To limit the emissions, will put us in a position where we’re going to be in real trouble.",,
Joe Biden,Here’s where we have a great opportunity.,,
Joe Biden,"I was able to get both all the environmental organizations as well as the labor, the people worried about jobs, to support my climate plan.",,
Joe Biden,"Because what it does, it will create millions of new good paying jobs, we’re going to invest in, for example, 500,000… Excuse me, 50,000 charging stations on our highways so that we can own the electric car market of the future.",,
Joe Biden,"In the meantime, China is doing that.",,
Joe Biden,"We’re going to be in a position where we’re going to see to it that we’re going to take 4 million existing buildings and 2 million existing homes and retrofit them so they don’t leak as much energy, saving hundreds of millions of barrels of…",,
Joe Biden,So they don’t leak as much energy saving hundreds of millions of barrels of oil in the process and creating significant number of jobs.,,
Joe Biden,"By the way, the whole idea of what this is all going to do, it’s going to create millions of jobs and it’s going to clean the environment.",,
Joe Biden,Our health and our jobs are at stake.,,
Joe Biden,"That’s what’s happening and what right now, by the way, Wall Street firms indicated that my plan, my plan will in fact, create 18.6 million jobs, 7 million more than his.",,
Joe Biden,This is from Wall Street and I’ll create $1 trillion more in economic growth than his proposal does.,,
Joe Biden,"Not on climate, just on economy.",,
Kristen Welker,"President Trump, your response.",,
Donald Trump,"They came out and said very strongly $6,500 will be taken away from families under his plan, that his plan is an economic disaster.",,
Donald Trump,"If you look at what he wants to do, if you look at his plan, his-",,
Joe Biden,[crosstalk 00:16:56].,,
Donald Trump,"… his environmental plan, do you know developed it?",,
Donald Trump,"AOC plus three, they know nothing about the climate.",,
Donald Trump,"I mean, she’s got a good line of stuff, but she knows nothing about the climate and they’re all hopping through hoops for AOC plus three.",,
Donald Trump,"Look, their real plan cost a hundred trillion dollars.",,
Donald Trump,"If we had the best year in the history of our country for a hundred years, we would not even come close to a number like that.",,
Donald Trump,"When he says buildings, they want to take buildings down because they want to make bigger windows into smaller windows.",,
Donald Trump,"As far as they’re concerned, if you had no window, it would be a lovely thing.",,
Donald Trump,This is the craziest plan that anybody has ever seen and this wasn’t done by smart people.,,
Donald Trump,This wasn’t done by anybody.,,
Donald Trump,"Frankly, I don’t even know how it can be good politically.",,
Donald Trump,They want to spend a hundred trillion dollars.,,
Donald Trump,That’s their real number.,,
Donald Trump,He’s trying to say it was six.,,
Donald Trump,It’s a hundred trillion dollars.,,
Donald Trump,"They want to knock down buildings and build new buildings with little, tiny, small windows and many other things-",,
Kristen Welker,Okay.,,
Donald Trump,And many other things.,,
Donald Trump,And many other things.,,
Kristen Welker,"Okay, let me have the vice-president respond.",,
Donald Trump,It is crazy.,,
Kristen Welker,We’re running out of time and we have a lot more questions to get back to.,,
Donald Trump,You’ll destroy our country.,,
Kristen Welker,So let’s hear from the vice president.,,
Kristen Welker,I have a number of more question..,,
Joe Biden,I don’t know where he comes from.,,
Joe Biden,I don’t know where he comes up with these numbers.,,
Kristen Welker,Queens.,,
Joe Biden,"A hundred trillion dollars, give me a break.",,
Joe Biden,"This plan has been endorsed by every major, every major environmental group and every labor group, labor, because they know the future lies.",,
Joe Biden,The future lies in us being able to breathe and they know they’re good jobs and getting us there.,,
Joe Biden,"By the way, the fastest growing industry in America is the electric, excuse me, solar energy and wind.",,
Joe Biden,"He thinks wind causes cancer, windmills.",,
Joe Biden,"It’s the fastest growing jobs and they pay good prevailing wages, 45, 50 bucks an hour.",,
Joe Biden,We can grow and we can be cleaner if we go the route I’m proposing.,,
Kristen Welker,President Trump-,,
Donald Trump,Excuse me.,,
Kristen Welker,Please respond and then I have his follow up.,,
Donald Trump,We are energy independent for first time.,,
Donald Trump,We don’t need all of these countries that we had to fight war over because we needed their energy.,,
Donald Trump,We are energy independent.,,
Donald Trump,I know more about wind than you do.,,
Donald Trump,It’s extremely expensive.,,
Donald Trump,Kills all the birds.,,
Donald Trump,It’s very intermittent.,,
Donald Trump,"It’s got a lot of problems and they happen to make the windmills in both Germany and China and the fumes coming up, if you’re a believer in carbon emission, the fumes coming up to make these massive windmills is more than anything that we’re talking about with natural gas, which is very clear.",,
Donald Trump,"One other thing, solar-",,
Joe Biden,Find me a scientist who says that.,,
Donald Trump,"I love solar, but solar doesn’t quite have it yet.",,
Donald Trump,"It’s not powerful yet to really run our big, beautiful factories that we need to compete with the world.",,
Joe Biden,False.,,
Donald Trump,"It’s all a pipe dream, but you know what we’ll do?",,
Donald Trump,"We’re going to have the greatest economy in the world, but if you want to kill the economy, get rid of your oil industry you want.",,
Donald Trump,And what about fracking?,,
Kristen Welker,Let me-,,
Donald Trump,Now we have to ask him about fracking.,,
Kristen Welker,Let me allow the Vice President Biden to respond.,,
Joe Biden,I never said I oppose fracking.,,
Donald Trump,You said it on tape.,,
Joe Biden,"Show the tape, put it on your website.",,
Donald Trump,I’ll put it on.,,
Joe Biden,Put it on the website.,,
Joe Biden,The fact of the matter is he’s flat lying.,,
Kristen Welker,Would you rule out about banning fracking?,,
Joe Biden,"I do rule out banning fracking because the answer we need, we need other industries to transition, to get to ultimately a complete zero emissions by 2025.",,
Joe Biden,"What I will do with fracking over time is make sure that we can capture the emissions from the fracking, capture the emissions from gas.",,
Joe Biden,"We can do that and we can do that by investing money in doing it, but it’s a transition to that.",,
Kristen Welker,I have one more question in this pile then-,,
Donald Trump,Excuse me.,,
Donald Trump,He was against fracking.,,
Donald Trump,He said it.,,
Donald Trump,I will show that to you tomorrow.,,
Joe Biden,Good.,,
Donald Trump,I am against fracking.,,
Donald Trump,"Until he got the nomination, he went to Pennsylvania.",,
Donald Trump,"Then he said, “But you know what Pennsylvania?” He’ll be against it very soon because his party is totally against it.",,
Joe Biden,Fracking on federal land.,,
Joe Biden,"I said, no fracking and/or oil on federal land.",,
Kristen Welker,Let me ask this final question in this section and then I want to move on to our final section.,,
Kristen Welker,"President Trump, people of color are much more likely to live near oil refineries and chemical plants.",,
Kristen Welker,"In Texas, there are families who worry the plants near them are making them sick.",,
Kristen Welker,Your administration has rolled back regulations on these kinds of facilities.,,
Kristen Welker,Why should these families give you another four years in office?,,
Donald Trump,"The families that we’re talking about are employed heavily and they are making a lot of money, more money than they’ve ever made.",,
Donald Trump,"If you look at the kind of numbers that we’ve produced for Hispanic, for Black, for Asian, it’s nine times greater the percentage gain than it was under in three years than it was under eight years of the two of them to put it nicely, nine times more.",,
Donald Trump,"Now somebody lives, I have not heard the numbers or the statistics that you’re saying, but they’re making a tremendous amount of money.",,
Donald Trump,"Economically, we saved it and I saved it again a number of months ago, when oil was crashing because of the pandemic.",,
Donald Trump,We saved it.,,
Donald Trump,Say what you want to bet relationship.,,
Donald Trump,"We got Saudi Arabia, Mexico and Russia to cut back, way back.",,
Donald Trump,We saved our oil industry and now it’s very vibrant again and everybody has very inexpensive gasoline.,,
Donald Trump,Remember that.,,
Kristen Welker,"Vice President Biden, your response and then we’re going to have a final question for both of you.",,
Joe Biden,My response is that those people live on what they call fence lines.,,
Joe Biden,He doesn’t understand this.,,
Joe Biden,"They live near chemical plants that in fact, pollute, chemical plants and oil plants and refineries that pollute.",,
Joe Biden,"I used to live near that when I was growing up in Claymont, Delaware and there are more oil refineries in Marcus Hook and the Delaware River than there is any place, including in Houston at the time.",,
Joe Biden,"When my mom get in the car and when there are first frost to drive me to school, turning the windshield wiper, there’d been oil slick in the window.",,
Joe Biden,That’s why so many people in my state were dying and getting cancer.,,
Joe Biden,"The fact is those frontline communities, it’s not a matter of what you’re paying them.",,
Joe Biden,It matters how you keep them safe.,,
Joe Biden,What do you do?,,
Joe Biden,You impose restrictions on the pollutions that if the pollutants coming out of those fence line communities.,,
Kristen Welker,Okay.,,
Kristen Welker,I have one final question called.,,
Donald Trump,Would he close down the oil industry?,,
Kristen Welker,It falls-,,
Donald Trump,Would you close dow the oil industry?,,
Joe Biden,"By the way, I have a transition from the old industry, yes.",,
Donald Trump,"Oh, that’s a big statement.",,
Joe Biden,I will transition.,,
Joe Biden,It is a big statement.,,
Donald Trump,That’s a big statement.,,
Joe Biden,Because I would stop.,,
Kristen Welker,Why would you do that?,,
Joe Biden,"Because the oil industry pollutes, significantly.",,
Donald Trump,"Oh, I see.",,
Donald Trump,Okay.,,
Joe Biden,Here’s the deal-,,
Donald Trump,That’s a big statement.,,
Joe Biden,"Well if you let me finish the statement, because it has to be replaced by renewable energy over time, over time, and I’d stopped giving to the oil industry, I’d stop giving them federal subsidies.",,
Joe Biden,"You won’t get federal subsidies to the gas, oh, excuse me to solar and wind.",,
Donald Trump,Yeah.,,
Joe Biden,Why are we giving it to oil industry?,,
Donald Trump,We actually give it to solar and wind.,,
Donald Trump,That’s maybe the biggest statement.,,
Donald Trump,"In terms of business, that’s the biggest statement.",,
Kristen Welker,Okay.,,
Donald Trump,Because basically what he’s saying is-,,
Kristen Welker,"We have one final question, Mr. President.",,
Donald Trump,… he is going to destroy the oil industry.,,
Donald Trump,Will you remember that Texas?,,
Donald Trump,"Will you remember that Pennsylvania, Oklahoma?",,
Kristen Welker,"Okay, Vice President Biden, let me give you 10 seconds.",,
Kristen Welker,Okay.,,
Donald Trump,"Remember that Pennsylvania, Oklahoma, is-",,
Kristen Welker,"Vice President Biden, let me give you 10 seconds to respond-",,
Donald Trump,Ohio.,,
Kristen Welker,… and then I have to get to the final question.,,
Kristen Welker,Vice President Biden.,,
Joe Biden,"He takes everything out of context, but the point is, look, we have to move toward net zero emissions.",,
Joe Biden,"The first place to do that by the year 2035 is in energy production, by 2050 totally.",,
Kristen Welker,All right.,,
Kristen Welker,One final question to both of you-,,
Donald Trump,Is he going to get China to do it?,,
Kristen Welker,"No, we’re finished with this-",,
Donald Trump,Is he going to get China to do it?,,
Kristen Welker,We have to move onto our final question.,,
Joe Biden,"No, I’m going to rejoin Paris Accord and make China abide by what they agreed to.",,
Donald Trump,[Crosstalk 00:24:31].,,
Kristen Welker,All right.,,
Kristen Welker,"This is about leadership, gentlemen.",,
Kristen Welker,"And this first question does go to you, President Trump.",,
Kristen Welker,Imagine this is your inauguration day.,,
Kristen Welker,"What will you say in your address, to Americans who did not vote for you?",,
Kristen Welker,"You’ll each have one minute, starting with you, Mr. Trump.",,
Donald Trump,"We have to make our country totally successful, as it was prior to the plague coming in from China.",,
Donald Trump,"Now we’re rebuilding it and we’re doing record numbers, 11.4 million jobs in a short period of time, et cetera.",,
Donald Trump,"But, I will tell you, go back.",,
Donald Trump,"Before the plague came in, just before, I was getting calls from people that were not normally people that would call me.",,
Donald Trump,They wanted to get together.,,
Donald Trump,We had the best Black unemployment numbers in the history of our country.,,
Donald Trump,"Hispanic, women, Asian, people with diplomas, with no diplomas, MIT graduates; number one in the class, everybody had the best numbers.",,
Donald Trump,And you know what?,,
Donald Trump,The other side wanted to get together.,,
Donald Trump,They wanted to unify.,,
Donald Trump,Success is going to bring us together.,,
Donald Trump,We are on the road to success.,,
Donald Trump,"But I’m cutting taxes, and he wants to raise everybody’s taxes and he wants to put new regulations on everything.",,
Donald Trump,He will kill it.,,
Donald Trump,"If he gets in, you will have a Depression, the likes of which you’ve never seen.",,
Donald Trump,"Your 401(k)s will go to hell, and it’ll be a very, very sad day for this country.",,
Kristen Welker,All right.,,
Kristen Welker,"Vice President Biden, same question to you: what will you say during your inaugural address to Americans who did not vote for you?",,
Joe Biden,"I will say, I’m an American President.",,
Joe Biden,"I represent all of you, whether you voted for me or against me, and I’m going to make sure that you’re represented.",,
Joe Biden,I’m going to give you hope.,,
Joe Biden,We’re going to move; we’re going to choose science over fiction.,,
Joe Biden,We’re going to choose hope over fear.,,
Joe Biden,"We’re going to choose to move forward because we have enormous opportunities, enormous opportunities to make things better.",,
Joe Biden,"We can grow this economy, we can deal with the systemic racism.",,
Joe Biden,"At the same time, we can make sure that our economy is being run and moved and motivated by clean energy, creating millions of new jobs.",,
Joe Biden,"That’s the fact, that’s what we’re going to do.",,
Joe Biden,"And I’m going to say, as I said at the beginning, what is on the ballot here is the character of this country.",,
Joe Biden,"Decency, honor, respect.",,
Joe Biden,"Treating people with dignity, making sure that everyone has an even chance.",,
Joe Biden,And I’m going to make sure you get that.,,
Joe Biden,You haven’t been getting it the last four years.,,
Kristen Welker,"All right, I want to thank you both for a very robust hour and a half, a fantastic debate.",,
Kristen Welker,Really appreciate it.,,
Kristen Welker,"President Trump, Former Vice President Joe Biden.",,
Kristen Welker,"Thank you to Belmont University for hosting us tonight, and most importantly, thank you to those watching tonight.",,
Kristen Welker,Election day is November 3rd.,,
Kristen Welker,Don’t forget to vote.,,
Kristen Welker,Thank you everyone and have a great night.,,
Joe Biden,Thank you.,,
