speaker,text,minute_start,minute_end
Chris Wallace,I’d like you to respond to the president’s climate change record but I also want to ask you about a concern.,,
Chris Wallace,You propose $2 trillion in green jobs.,,
Chris Wallace,"You talk about new limits, not abolishing, but new limits on fracking.",,
Chris Wallace,Ending the use of fossil fuels to generate electricity by 2035 and zero none admission of greenhouse gases by 2050.,,
Chris Wallace,The president says a lot of these things would tank the economy and cost millions of jobs.,,
Joe Biden,"He’s absolutely wrong, number one.",,
Joe Biden,"Number two, if in fact, during our administration in the recovery act, I was in charge able to bring down the cost of renewable energy to cheaper than are as cheap as coal and gas and oil.",,
Joe Biden,Nobody’s going to build another coal fired plant in America.,,
Joe Biden,No one’s going to build another oil fire plant in America.,,
Joe Biden,They’re going to move to renewable energy.,,
Joe Biden,"Number one, number two, we’re going to make sure that we are able to take the federal fleet and turn it into a fleet that’s run on their electric vehicles.",,
Joe Biden,"Making sure that we can do that, we’re going to put 500,000 charging stations in all of the highways that we’re going to be building in the future.",,
Joe Biden,We’re going to build a economy that in fact is going to provide for the ability of us to take 4 million buildings and make sure that they in fact are weatherized in a way that in fact will they’ll emit significantly less gas and oil because the heat will not be going out.,,
Joe Biden,There’s so many things that we can do…,,
Joe Biden,Gas and oil because the heat will not be going out.,,
Joe Biden,There’s so many things that we can do now to create thousands and thousands of jobs.,,
Joe Biden,"We can get to net zero, in terms of energy production, by 2035.",,
Joe Biden,"Not only not costing people jobs, creating jobs, creating millions of good-paying jobs.",,
Joe Biden,"Not 15 bucks an hour, but prevailing wage, by having a new infrastructure that in fact, is green.",,
Joe Biden,"And the first thing I will do, I will rejoin the Paris Accord.",,
Joe Biden,"I will join the Paris Accord because with us out of it, look what’s happening.",,
Joe Biden,It’s all falling apart.,,
Joe Biden,And talk about someone who has no relationship with foreign policy.,,
Joe Biden,"The rainforests of Brazil are being torn down, are being ripped down.",,
Joe Biden,More carbon is absorbed in that rainforest than every bit of carbon that’s emitted in the United States.,,
Joe Biden,"Instead of doing something about that, I would be gathering up and making sure we had the countries of the world coming up with $20 billion, and say, “Here’s $20 billion.",,
Joe Biden,Stop tearing down the forest.,,
Joe Biden,"And If you don’t, then you’re going to have significant economic consequences.”",,
Chris Wallace,"What about the argument that President Trump basically says, that you have to balance environmental interests and economic interests?",,
Chris Wallace,And he’s drawn his line.,,
Joe Biden,"Well, he hasn’t drawn a line.",,
Joe Biden,He wants to make sure that methane’s not a problem.,,
Joe Biden,You can now emit more methane without it being a problem.,,
Joe Biden,Methane.,,
Joe Biden,This is a guy who says that you don’t have to have mileage standards for automobiles that exist now.,,
Joe Biden,"This is the guy who says that, the fact that-",,
Donald Trump,Not true.,,
Donald Trump,Not true-,,
Joe Biden,It’s all true.,,
Joe Biden,And here’s the deal-,,
Donald Trump,He’s talking about the Green New Deal.,,
Donald Trump,"And it’s not 2 billion [crosstalk 00:55:45] or 20 billion, as you said [crosstalk 00:55:46].",,
Donald Trump,It’s $100 trillion.,,
Joe Biden,I’m talking about the Biden plan [crosstalk 00:55:51]-,,
Chris Wallace,"Let him go for a minute, and then you can go.",,
Donald Trump,And rebuild the building.,,
Joe Biden,No.,,
Donald Trump,It’s the dumbest-,,
Joe Biden,That is not-,,
Donald Trump,… most ridiculous [crosstalk 00:55:56] where two car systems are out-,,
Joe Biden,Not true-,,
Donald Trump,… where they want to take out the cows too.,,
Joe Biden,Not true.,,
Donald Trump,"That’s not true either, right?",,
Joe Biden,Not true.,,
Donald Trump,This is a 100 trillion-,,
Joe Biden,Simply… Look-,,
Donald Trump,That’s more money than our country could make in 100 years [crosstalk 00:02:10]-,,
Joe Biden,That is simply not the case-,,
Chris Wallace,All right.,,
Chris Wallace,Let me [crosstalk 00:02:12].,,
Chris Wallace,"Wait a minute, sir.",,
Chris Wallace,"I actually have studied your plan, and it includes upgrading 4 million buildings, weatherizing 2 million homes over four years, building one and a half million energy efficient homes.",,
Chris Wallace,"So the question becomes, the president is saying, I think some people who support the president would say, that sounds like it’s going to cost a lot of money and hurt the economy.",,
Joe Biden,"What it’s going to do, it’s going to create thousands and millions of jobs.",,
Joe Biden,Good paying jobs [crosstalk 00:02:41].,,
Chris Wallace,"Let him finish, sir.",,
Joe Biden,He doesn’t know how to do that-,,
Donald Trump,100 million dollars.,,
Joe Biden,"The fact is, it’s going to create millions of good paying jobs, and these tax incentives for people to weatherize, which he wants to get rid of.",,
Joe Biden,It’s going to make the economy much safer.,,
Joe Biden,"Look how much we’re paying now to deal with the hurricanes, deal with… By the way, he has an answer for hurricanes.",,
Joe Biden,"He said, maybe we should drop a nuclear weapon on them, and they may-",,
Donald Trump,I never said that at all-,,
Joe Biden,"Yeah, he did say that-",,
Donald Trump,They made it up.,,
Joe Biden,And here’s the deal-,,
Donald Trump,You make up a lot-,,
Joe Biden,"… we’re going to be in a position where we can create hard, hard, good jobs by making sure the environment is clean, and we all are in better shape.",,
Joe Biden,"We spend billions of dollars now, billions of dollars, on floods, hurricanes, rising seas.",,
Joe Biden,We’re in real trouble.,,
Joe Biden,Look what’s happened just in the Midwest with these storms that come through and wipe out entire sections and counties in Iowa.,,
Joe Biden,They didn’t happen before.,,
Joe Biden,They’re because of global warming.,,
Joe Biden,We make up 15% of the world’s problem.,,
Joe Biden,"But the rest of the world, we’ve got to get them to come along.",,
Joe Biden,That’s why we have to get back into the Paris Accord.,,
Chris Wallace,"All right, gentlemen-",,
Donald Trump,"Wait a minute, Chris.",,
Donald Trump,So why didn’t he do it for 47 years?,,
Donald Trump,You were vice president-,,
Joe Biden,For 47-,,
Donald Trump,So why didn’t you get the world… China sends up real dirt into the air.,,
Donald Trump,Russia does.,,
Donald Trump,India does.,,
Donald Trump,They all do.,,
Donald Trump,We’re supposed to be good.,,
Donald Trump,"And by the way, he made a couple of statements.",,
Donald Trump,The Green New Deal is a hundred trillion dollars.,,
Joe Biden,That is not my plan [crosstalk 00:58:10].,,
Joe Biden,The Green New Deal [crosstalk 00:58:14] is not my plan.,,
Joe Biden,[crosstalk 00:58:15]-,,
Chris Wallace,Gentlemen-,,
Donald Trump,He made a statement about the military.,,
Donald Trump,He said I said something about the military.,,
Donald Trump,"He and his friends made it up, and then they went with it.",,
Donald Trump,I never said it.,,
Chris Wallace,Okay.,,
Chris Wallace,[crosstalk 00:58:24] Mr. Vice President-,,
Donald Trump,He called the military stupid bastards.,,
Joe Biden,I did not say that-,,
Donald Trump,He said it on tape.,,
Donald Trump,[crosstalk 00:58:32]-,,
Chris Wallace,"Please, sir.",,
Chris Wallace,[crosstalk 00:58:33] Stop.,,
Donald Trump,I would never say that [crosstalk 00:58:35]-,,
Joe Biden,Play it.,,
Joe Biden,Play it-,,
Chris Wallace,Stop.,,
Chris Wallace,Go ahead-,,
Donald Trump,You’re on tape-,,
Chris Wallace,Mr. Vice President answered his final question.,,
Joe Biden,"The final question is, I can’t remember which of all his rantings [crosstalk 00:04:44].",,
Chris Wallace,"I’m having a little trouble myself, but…",,
Joe Biden,Yeah.,,
Chris Wallace,And about the economy and about this question of what it’s going to cost.,,
Joe Biden,The economy-,,
Chris Wallace,The Green New Deal and the idea of what your environmental changes will do-,,
Joe Biden,The Green New Deal will pay for itself as we move forward.,,
Joe Biden,"We’re not going to build plants that, in fact, are great polluting plants-",,
Chris Wallace,"So, do you support the Green New Deal?",,
Joe Biden,Pardon me?,,
Chris Wallace,Do you support the-,,
Joe Biden,"No, I don’t support the Green New Deal.",,
Donald Trump,"Oh, you don’t?",,
Donald Trump,"Oh, well, that’s a big statement.",,
Joe Biden,I support [crosstalk 00:05:13]-,,
Donald Trump,You just lost the radical left.,,
Joe Biden,I support [crosstalk 00:59:17] the Biden plan that I put forward.,,
Chris Wallace,Okay.,,
Joe Biden,"The Biden plan, which is different than what he calls the radical Green New Deal.",,
Chris Wallace,"All right, gentlemen, final segment, election integrity.",,
Chris Wallace,"As we meet tonight, millions of Americans are receiving mail-in ballots or going to vote early.",,
Chris Wallace,"How confident should we be that this will be a fair election, and what are you prepared to do over the next five plus weeks?",,
Chris Wallace,"Because it will not only be to election day, but also counting some mail-in ballots after election day.",,
Chris Wallace,What are you prepared to do to reassure the American people that the next president will be the legitimate winner of this election.,,
Chris Wallace,"In this final segment, Mr. Vice President, you go first.",,
Joe Biden,Prepare to let people vote.,,
Joe Biden,"They should go to iwillvote.com, decide how they’re going to vote, when they’re going to vote, and what means by which they’re going to vote.",,
Joe Biden,"His own Homeland Security director, and as well as the FBI director, says that there is no evidence at all that mail-in ballots are a source of being manipulated and cheating.",,
Joe Biden,They said that.,,
Joe Biden,"The fact is that there are going to be millions of people because of COVID that are going to be voting by mail-in ballots like he does, by the way.",,
Joe Biden,"He sits behind the Resolute Desk and sends his ballot to Florida, number one.",,
Joe Biden,"Number two, we’re going to make sure that those people who want to vote in person are able to vote because there are enough poll watchers are there to make sure they can socially distance.",,
Joe Biden,"The polls are open on time, and the polls stay open until the votes are counted.",,
Joe Biden,And this is all about trying to dissuade people from voting because he’s trying to scare people into thinking that it’s not going to be legitimate.,,
Joe Biden,Show up and vote.,,
Joe Biden,You will determine the outcome of this election.,,
Joe Biden,"Vote, vote, vote.",,
Joe Biden,"If you’re able to vote early in your state, vote early.",,
Joe Biden,"If you’re able to vote in person, vote in person.",,
Joe Biden,"Vote whatever way is the best way for you, because you will… He cannot stop you from being able to determine the outcome of this election.",,
Joe Biden,"And in terms of whether or not… When the votes are counted and they’re all counted, that will be accepted.",,
Joe Biden,"If I win, that will be accepted.",,
Joe Biden,"If I lose, that’ll be accepted.",,
Joe Biden,"But by the way, if in fact he says, he’s not sure what he’s going to accept.",,
Joe Biden,"Well, let me tell you something, it doesn’t matter, because if we get the votes, it’s going to be all over.",,
Joe Biden,He’s going to go.,,
Joe Biden,He can’t stay in power.,,
Joe Biden,It won’t happen.,,
Joe Biden,"It won’t happen, so vote.",,
Joe Biden,"Just make sure you understand, you have it in your control to determine what this country is going to look like the next four years.",,
Joe Biden,"Is it going to change, or are you going to get four more years of these lies?",,
Chris Wallace,"Mr. President, two minutes.",,
Donald Trump,"So when I listen to Joe talking about a transition, there has been no transition from when I won.",,
Donald Trump,I won that election.,,
Donald Trump,"And if you look at crooked Hillary Clinton, if you look at all of the different people, there was no transition, because they came after me trying to do a coup.",,
Donald Trump,They came after me spying on my campaign.,,
Donald Trump,"They started from the day I won, and even before I won.",,
Donald Trump,"From the day I came down the escalator with our first lady, they were a disaster.",,
Donald Trump,"They were a disgrace to our country, and we’ve caught them.",,
Donald Trump,We’ve caught them all.,,
Donald Trump,We’ve got it all on tape.,,
Donald Trump,We’ve caught them all.,,
Donald Trump,"And by the way, you gave the idea for the Logan Act against General Flynn.",,
Donald Trump,"You better take a look at that, because we caught you in a sense, and President Obama was sitting in the office.",,
Donald Trump,He knew about it too.,,
Donald Trump,So don’t tell me about a free transition.,,
Donald Trump,"As far as the ballots are concerned, it’s a disaster.",,
Donald Trump,"A solicited ballot, okay, solicited, is okay.",,
Donald Trump,You’re soliciting.,,
Donald Trump,You’re asking.,,
Donald Trump,They send it back.,,
Donald Trump,You send it back.,,
Donald Trump,I did that.,,
Donald Trump,If you have an unsolicited… They’re sending millions of ballots all over the country.,,
Donald Trump,There’s fraud.,,
Donald Trump,They found them in creeks.,,
Donald Trump,"They found some, just happened to have the name Trump just the other day in a wastepaper basket.",,
Donald Trump,They’re being sent all over the place.,,
Donald Trump,They sent two in a Democrat area.,,
Donald Trump,They sent out a thousand ballots.,,
Donald Trump,Everybody got two ballots.,,
Donald Trump,This is going to be a fraud like you’ve never seen.,,
Donald Trump,"The other thing, it’s nice.",,
Donald Trump,"On November 3rd, you’re watching, and you see who won the election.",,
Donald Trump,And I think we’re going to do well because people are really happy with the job we’ve done.,,
Donald Trump,But you know what?,,
Donald Trump,We won’t know.,,
Donald Trump,We might not know for months because these ballots are going to be all over.,,
Donald Trump,Take a look at what happened in Manhattan.,,
Donald Trump,Take a look at what happened in New Jersey.,,
Donald Trump,Take a look at what happened in Virginia and other places.,,
Donald Trump,"They’re not losing 2%, 1%, which by the way is too much.",,
Donald Trump,An election could be won or lost with that.,,
Donald Trump,They’re losing 30 and 40%.,,
Donald Trump,"It’s a fraud, and it’s a shame.",,
Donald Trump,"And can you imagine where they say, “You have to have your ballot in by November 10th.” November 10th.",,
Donald Trump,"That’s seven days after the election, in theory, should have been announced.",,
Donald Trump,We have major states [crosstalk 01:03:58] with that-,,
Chris Wallace,Sir.,,
Donald Trump,… all run by Democrats-,,
Chris Wallace,Two minutes is two minutes.,,
Donald Trump,All run by Democrats.,,
Chris Wallace,President Trump-,,
Donald Trump,It’s a rigged election.,,
Chris Wallace,You’re going to be able to continue.,,
Chris Wallace,You have been charging for months that mail-in balloting is going to be a disaster.,,
Chris Wallace,"You say it’s rigged [crosstalk 00:01:04:11], that it’s going to lead to fraud.",,
Chris Wallace,"But in 2018, in the last midterm election, 31 million people voted mail-in voting.",,
Chris Wallace,"That was more than a quarter of all the voters that year, cast their ballots by mail.",,
Chris Wallace,"Now that millions of mail-in ballots have gone out, what are you going to do about it?",,
Chris Wallace,"And are you counting on the Supreme Court, including a Justice Barrett, to settle any dispute?",,
Donald Trump,Yeah.,,
Donald Trump,"I think I’m counting on them to look at the ballots, definitely.",,
Donald Trump,"I hope we don’t need them, in terms of the election itself.",,
Donald Trump,"But for the ballots, I think so, because what’s happening is incredible.",,
Donald Trump,I read today where at least 1% of the ballots for 2016 were invalidated.,,
Donald Trump,They take them.,,
Donald Trump,We don’t like them.,,
Donald Trump,We don’t like them.,,
Donald Trump,They throw them out-,,
Chris Wallace,But what are you going to do about it-,,
Donald Trump,… left and right.,,
Chris Wallace,There are millions of ballots going out right now.,,
Chris Wallace,What are you going to do-,,
Donald Trump,What you do is you go and vote.,,
Donald Trump,"You do a solicited ballot, and that’s okay-",,
Chris Wallace,No.,,
Chris Wallace,No.,,
Chris Wallace,I know your complaint [crosstalk 01:05:05].,,
Chris Wallace,I’m asking you about the fact that millions of people have received-,,
Donald Trump,You go and vote.,,
Donald Trump,You go and vote-,,
Chris Wallace,No.,,
Chris Wallace,"But what I’m saying is [crosstalk 01:05:11], what are you going to do about the fact that millions of people-",,
Donald Trump,"You either do, Chris, a solicited ballot, where you’re sending it in, they’re sending it back and you’re sending.",,
Donald Trump,They have mailmen with lots of it.,,
Donald Trump,Did you see what’s going on?,,
Donald Trump,"Take a look at West Virginia, mailman selling the ballots.",,
Donald Trump,They’re being sold.,,
Donald Trump,They’re being dumped in rivers.,,
Donald Trump,This is a horrible thing for our country.,,
Joe Biden,There is no [crosstalk 01:05:32]… There is no evidence of that-,,
Donald Trump,This is not going to end well.,,
Joe Biden,There is no evidence of that-,,
Donald Trump,This is not going to end well-,,
Chris Wallace,Okay.,,
Chris Wallace,"Vice President Biden, in fact, go ahead, sir-",,
Joe Biden,Five states have had mail-in ballots for the last decade or more.,,
Joe Biden,"Five, including two Republican states.",,
Joe Biden,And you don’t have to solicit the ballot.,,
Joe Biden,It’s sent to you.,,
Joe Biden,It’s sent to your home.,,
Joe Biden,What they’re saying is that it has to be a postmark by election day.,,
Joe Biden,"If it doesn’t get in until the seventh, eighth, ninth, it still should be counted.",,
Joe Biden,He’s just afraid of counting the votes-,,
Donald Trump,You’re wrong.,,
Donald Trump,You’re wrong [crosstalk 01:06:04].,,
Donald Trump,I love counting the votes [crosstalk 01:06:05]-,,
Chris Wallace,I want to continue with you on this [crosstalk 01:06:06] Vice President Biden-,,
Donald Trump,"Chris, he’s so wrong when he makes a statement like that-",,
Chris Wallace,No.,,
Chris Wallace,Excuse me.,,
Chris Wallace,"Vice President Biden, the biggest problem, in fact, over the years with mail-in voting has not been fraud, historically.",,
Chris Wallace,"It has been that sizable numbers, sometimes hundreds of thousands of ballots are thrown out because they have not been properly filled out, or there is some other irregularity, or they missed [crosstalk 01:06:28] the deadline.",,
Chris Wallace,"So the question I have is, are you concerned that the Supreme Court with a Justice Barrett will settle any dispute?",,
Joe Biden,"I am concerned that any court would settle this, because here’s the deal.",,
Joe Biden,"When you get a ballot and you fill it out, you’re supposed to have an affidavit.",,
Joe Biden,"If you didn’t know, you have someone say that, this is me.",,
Joe Biden,"You should be able to, if in fact you can verify that’s you before the ballot is thrown out, that’s sufficient to be able to count the ballot because someone made a mistake and not dotting the correct I.",,
Joe Biden,"Who they voted for, testify, say who they voted for, say it’s you.",,
Joe Biden,That is totally legitimate.,,
Chris Wallace,All right.,,
Donald Trump,Excuse me [crosstalk 01:07:11]-,,
Chris Wallace,No.,,
Chris Wallace,No.,,
Chris Wallace,No.,,
Chris Wallace,I have a final [crosstalk 00:13:12].,,
Chris Wallace,"Gentlemen, I have a final question [crosstalk 01:07:14]-",,
Donald Trump,You know it can’t be done.,,
Donald Trump,"You know it can’t, and already, there’s been fraud [crosstalk 01:07:19]-",,
Joe Biden,Mail service delivers [crosstalk 01:07:21] 185 million pieces of mail a day [crosstalk 01:07:24]-,,
Chris Wallace,We can keep talking.,,
Chris Wallace,"In eight states, [crosstalk 01:07:27] election workers are prohibited, currently by law, eight states, from even beginning to process ballots, even take them out of the envelopes and flatten them until election day.",,
Chris Wallace,"That means that it’s likely, because there’s going to be a huge increase in mail-in balloting, that we are not going to know on election night who the winner is, that it could be days.",,
Chris Wallace,It could be weeks-,,
Donald Trump,Could be months-,,
Chris Wallace,… until we find out who the new president is.,,
Chris Wallace,"First for you, sir.",,
Chris Wallace,"Finally, for the vice president, and I hope neither of you will interrupt the other.",,
Chris Wallace,"Will you urge your supporters to stay calm during this extended period, not to engage in any civil unrest?",,
Chris Wallace,And will you pledge tonight that you will not declare victory until the election has been independently certified?,,
Chris Wallace,"President Trump, you go first-",,
Donald Trump,"I’m urging my supporters to go in to the polls and watch very carefully, because that’s what has to happen.",,
Donald Trump,I am urging them to do it.,,
Donald Trump,"As you know, today there was a big problem.",,
Donald Trump,"In Philadelphia, they went in to watch.",,
Donald Trump,"They’re called poll watchers, a very safe, very nice thing.",,
Donald Trump,They were thrown out.,,
Donald Trump,They weren’t allowed to watch.,,
Donald Trump,You know why?,,
Donald Trump,Because bad things happen in Philadelphia.,,
Donald Trump,Bad things.,,
Donald Trump,And I am urging my people.,,
Donald Trump,I hope it’s going to be a fair election.,,
Donald Trump,If it’s a fair election-,,
Chris Wallace,You’re urging them what?,,
Donald Trump,… I am 100% on board.,,
Donald Trump,"But if I see tens of thousands of ballots being manipulated, I can’t go along with that.",,
Donald Trump,And I’ll tell you why-,,
Chris Wallace,"What does that mean, not go along-",,
Donald Trump,… from a common sense-,,
Chris Wallace,Does that mean you’re going to tell your people-,,
Donald Trump,I’ll tell you what it means-,,
Chris Wallace,… to take to the streets?,,
Donald Trump,It means you have a fraudulent election.,,
Donald Trump,You’re sending out 80 million ballots-,,
Chris Wallace,And what would you do about that?,,
Donald Trump,"They’re not equipped… These people aren’t equipped to handle it, number one.",,
Donald Trump,"Number two, they cheat.",,
Donald Trump,They cheat.,,
Donald Trump,"Hey, they found ballots in a wastepaper basket three days ago, and they all had the name military ballots.",,
Donald Trump,There were military.,,
Donald Trump,They all had the name Trump on them.,,
Chris Wallace,Vice President Biden-,,
Donald Trump,You think that’s good?,,
Chris Wallace,"Vice President Biden, final question for you.",,
Chris Wallace,Will you urge your supporters to stay calm while the vote is counted?,,
Chris Wallace,And will you pledge not to declare victory until the election is independently certified?,,
Joe Biden,Yes.,,
Joe Biden,And here’s the deal.,,
Joe Biden,"We count the ballots, as you pointed out.",,
Joe Biden,Some of these ballots in some states can’t even be opened until election day.,,
Joe Biden,"And if there’s thousands of ballots, it’s going to take time to do it.",,
Joe Biden,"And by the way, our military… They’ve been voting by ballots since the end of the Civil War, in effect.",,
Joe Biden,And that’s what’s going to happen.,,
Joe Biden,"Why is it, for them, somehow not fraudulent.",,
Joe Biden,It’s the same process.,,
Joe Biden,It’s honest.,,
Joe Biden,"No one has established at all that there is fraud related to mail-in ballots, that somehow it’s a fraudulent process.",,
Donald Trump,It’s already been established.,,
Donald Trump,Take a look at Carolyn Maloney’s race-,,
Chris Wallace,I asked you.,,
Chris Wallace,You had an opportunity to respond [crosstalk 01:10:13].,,
Chris Wallace,Go ahead [crosstalk 01:10:14].,,
Chris Wallace,"Vice President Biden, go ahead.",,
Joe Biden,He has no idea what he’s talking about.,,
Joe Biden,Here’s the deal.,,
Joe Biden,"The fact is, I will accept it, and he will too.",,
Joe Biden,You know why?,,
Joe Biden,"Because once the winner is declared after all the ballots are counted, all the votes are counted, that’ll be the end of it.",,
Joe Biden,That’ll be the end of it.,,
Joe Biden,"And if it’s me, in fact, fine.",,
Joe Biden,"If it’s not me, I’ll support the outcome.",,
Joe Biden,"And I’ll be a president, not just for the Democrats.",,
Joe Biden,I’ll be a president for Democrats and Republicans.,,
Joe Biden,And this guy-,,
Donald Trump,I want to see an honest ballot cut-,,
Chris Wallace,"Gentlemen, just say that’s the end of it [crosstalk 01:10:45].",,
Chris Wallace,This is the end of this debate-,,
Donald Trump,I want to see an honest ballot count.,,
Chris Wallace,We’re going to leave it there-,,
Donald Trump,And I think he does too-,,
Chris Wallace,… to be continued in more debates as we go on.,,
Chris Wallace,"President Trump, Vice President Biden, it’s been an interesting hour and a half.",,
Chris Wallace,I want to thank you both for participating in the first of three debates that you have agreed to engage in.,,
Chris Wallace,We want to thank Case Western Reserve University and the Cleveland Clinic for hosting this event.,,
Chris Wallace,"The next debate, sponsored by the Commission on Presidential Debates, will be one week from tomorrow, October 7th, at the University of Utah in Salt Lake City.",,
Chris Wallace,"The two vice presidential nominees, Vice President Mike Pence and Senator Kamala Harris will debate at 9:00 PM Eastern that night.",,
Chris Wallace,We hope you watch.,,
Chris Wallace,"Until then, thank you, and good night.",,
Chris Wallace,Thank you.,,
